Loyalty#,Province or State,City,Latitude,Longitude,Postal code,Education,Income,Marital Status,LoyaltyStatus,EnrollmentDateOpening,CancellationDate,Customer Lifetime Value,EnrollmentType,Income_Class,CustomerTenure,Active_Client
965688,Ontario,Toronto,43.653225,-79.383186,P1W 1K4,Bachelor,23751.0,Single,Nova,2018-09-10,2021-12-31,6386.28,Standard,Non-Zero Income,1208,Active
140823,Manitoba,Winnipeg,49.895138,-97.138374,R6Y 4T5,Bachelor,26436.0,Divorced,Nova,2019-08-29,2021-12-31,6388.21,Standard,Non-Zero Income,855,Active
795486,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,College,0.0,Single,Nova,2018-08-17,2021-12-31,6393.87,Standard,Zero Income,1232,Active
920145,Ontario,Toronto,43.653225,-79.383186,P1W 1K4,Bachelor,28095.0,Married,Nova,2020-05-09,2021-12-31,6403.58,Standard,Non-Zero Income,601,Active
939333,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,Bachelor,28095.0,Married,Nova,2021-12-23,2021-12-31,6403.58,Standard,Non-Zero Income,8,Active
119638,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,College,0.0,Single,Nova,2021-02-24,2021-12-31,6409.63,2021 Promotion,Zero Income,310,Active
735171,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,Bachelor,61709.0,Married,Nova,2017-06-13,2018-02-13,6410.97,Standard,Non-Zero Income,245,Inactive
839579,Ontario,Ottawa,45.421532,-75.697189,K1G 4Z0,Bachelor,47606.0,Divorced,Nova,2020-10-24,2021-12-31,6411.68,Standard,Non-Zero Income,433,Active
589074,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,College,0.0,Single,Nova,2021-04-11,2021-08-11,6414.08,2021 Promotion,Zero Income,122,Inactive
280879,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,Bachelor,46648.0,Divorced,Nova,2020-05-27,2021-12-31,6418.25,Standard,Non-Zero Income,583,Active
304117,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,College,0.0,Single,Nova,2018-02-10,2021-12-31,6418.85,Standard,Zero Income,1420,Active
520202,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,High School or Below,21238.0,Married,Nova,2020-11-13,2021-12-31,6431.74,Standard,Non-Zero Income,413,Active
522285,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,High School or Below,19831.0,Married,Nova,2021-03-10,2021-12-31,6439.0,2021 Promotion,Non-Zero Income,296,Active
972121,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,High School or Below,19831.0,Married,Nova,2019-02-24,2021-12-31,6439.0,Standard,Non-Zero Income,1041,Active
907636,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,College,0.0,Single,Nova,2015-07-03,2021-12-31,6439.33,Standard,Zero Income,2373,Active
323249,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,Bachelor,46750.0,Married,Nova,2021-03-10,2021-12-31,6444.08,2021 Promotion,Non-Zero Income,296,Active
347013,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,Bachelor,55037.0,Married,Nova,2021-03-30,2021-12-31,6446.71,2021 Promotion,Non-Zero Income,276,Active
378920,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,Bachelor,43478.0,Married,Nova,2017-11-20,2021-10-04,6446.92,Standard,Non-Zero Income,1414,Inactive
635616,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,Bachelor,30857.0,Married,Nova,2016-08-15,2021-12-31,6451.26,Standard,Non-Zero Income,1964,Active
559879,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,Bachelor,37548.0,Married,Nova,2016-07-24,2021-12-31,6457.56,Standard,Non-Zero Income,1986,Active
555831,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,Bachelor,23235.0,Married,Nova,2020-06-13,2021-02-02,6459.64,Standard,Non-Zero Income,234,Inactive
923201,New Brunswick,Moncton,46.087818,-64.778229,E1A 2A7,Bachelor,23235.0,Married,Nova,2018-07-26,2021-12-31,6459.64,Standard,Non-Zero Income,1254,Active
661708,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,College,0.0,Single,Nova,2020-11-12,2021-12-31,6462.22,Standard,Zero Income,414,Active
134397,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,Bachelor,48638.0,Married,Nova,2017-12-10,2021-12-31,6470.54,Standard,Non-Zero Income,1482,Active
326988,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,Bachelor,87210.0,Single,Nova,2020-04-27,2021-12-31,6486.11,Standard,Non-Zero Income,613,Active
788354,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,Bachelor,95025.0,Divorced,Nova,2017-06-20,2021-12-31,6488.9,Standard,Non-Zero Income,1655,Active
324125,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,High School or Below,15300.0,Married,Nova,2021-07-21,2021-12-31,6494.24,Standard,Non-Zero Income,163,Active
489221,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,High School or Below,15300.0,Married,Nova,2015-12-26,2021-12-31,6494.24,Standard,Non-Zero Income,2197,Active
891696,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,Bachelor,89285.0,Married,Nova,2018-07-30,2021-12-31,6496.2,Standard,Non-Zero Income,1250,Active
475123,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,College,0.0,Single,Nova,2016-05-04,2021-12-31,6500.41,Standard,Zero Income,2067,Active
781052,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,College,0.0,Single,Nova,2017-12-13,2021-12-31,6503.14,Standard,Zero Income,1479,Active
273478,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,Doctor,22081.0,Married,Nova,2019-08-15,2021-12-31,6503.4,Standard,Non-Zero Income,869,Active
666702,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,Doctor,22081.0,Married,Nova,2020-04-15,2020-12-15,6503.4,Standard,Non-Zero Income,244,Inactive
834523,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,Doctor,22081.0,Married,Nova,2015-06-28,2021-12-31,6503.4,Standard,Non-Zero Income,2378,Active
951624,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,Doctor,22081.0,Married,Nova,2018-03-16,2021-12-31,6503.4,Standard,Non-Zero Income,1386,Active
709479,Ontario,Toronto,43.653225,-79.383186,P1W 1K4,College,0.0,Single,Nova,2017-08-25,2020-09-24,6507.75,Standard,Zero Income,1126,Inactive
943553,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,College,0.0,Single,Nova,2017-11-07,2021-12-31,6507.75,Standard,Zero Income,1515,Active
106839,Ontario,London,42.984924,-81.245277,M5B 3E4,Bachelor,42602.0,Married,Nova,2017-07-09,2021-12-31,6511.47,Standard,Non-Zero Income,1636,Active
326418,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,Bachelor,50037.0,Married,Nova,2017-07-10,2021-12-31,6513.61,Standard,Non-Zero Income,1635,Active
723820,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,Bachelor,77135.0,Divorced,Nova,2020-09-15,2021-12-31,6514.43,Standard,Non-Zero Income,472,Active
446302,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,College,0.0,Married,Nova,2018-03-16,2021-12-31,6514.95,Standard,Zero Income,1386,Active
275209,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,Bachelor,47259.0,Married,Nova,2017-11-24,2021-12-31,6515.03,Standard,Non-Zero Income,1498,Active
129976,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,Bachelor,38795.0,Married,Nova,2019-06-20,2021-12-31,6519.29,Standard,Non-Zero Income,925,Active
197096,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,Bachelor,38795.0,Married,Nova,2016-07-21,2021-12-31,6519.29,Standard,Non-Zero Income,1989,Active
160707,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,Bachelor,93721.0,Married,Nova,2016-10-13,2021-12-31,6520.82,Standard,Non-Zero Income,1905,Active
340604,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,Bachelor,72608.0,Married,Nova,2015-11-28,2021-12-31,6521.37,Standard,Non-Zero Income,2225,Active
502784,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,Bachelor,72608.0,Married,Nova,2021-08-18,2019-04-18,6521.37,Standard,Non-Zero Income,-853,Inactive
974209,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,Bachelor,72608.0,Married,Nova,2015-05-02,2021-12-31,6521.37,Standard,Non-Zero Income,2435,Active
244611,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,Bachelor,44379.0,Married,Nova,2019-09-27,2021-12-31,6529.91,Standard,Non-Zero Income,826,Active
931244,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,Bachelor,24919.0,Married,Nova,2015-06-27,2021-12-31,6532.01,Standard,Non-Zero Income,2379,Active
778590,Alberta,Edmonton,53.544388,-113.49093,T9G 1W3,College,0.0,Single,Nova,2016-01-26,2021-12-31,6535.56,Standard,Zero Income,2166,Active
669810,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,Doctor,21156.0,Divorced,Nova,2015-10-11,2021-12-31,6540.2,Standard,Non-Zero Income,2273,Active
485705,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,Bachelor,56188.0,Married,Nova,2021-12-20,2021-12-31,6552.4,Standard,Non-Zero Income,11,Active
400265,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,College,0.0,Single,Nova,2019-12-15,2021-12-31,6553.94,Standard,Zero Income,747,Active
575070,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,Doctor,25222.0,Single,Nova,2018-06-28,2021-12-31,6554.22,Standard,Non-Zero Income,1282,Active
734838,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,Doctor,21853.0,Married,Nova,2017-11-18,2021-02-22,6555.36,Standard,Non-Zero Income,1192,Inactive
371159,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,College,0.0,Single,Nova,2017-12-11,2021-12-31,6559.35,Standard,Zero Income,1481,Active
876254,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,College,0.0,Single,Nova,2020-03-08,2021-12-31,6560.82,Standard,Zero Income,663,Active
252563,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,Doctor,25876.0,Married,Nova,2019-07-20,2020-03-20,6568.76,Standard,Non-Zero Income,244,Inactive
233738,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,College,0.0,Single,Nova,2016-10-26,2021-12-31,6582.45,Standard,Zero Income,1892,Active
420008,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,College,0.0,Single,Nova,2016-05-19,2021-12-31,6583.21,Standard,Zero Income,2052,Active
494536,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,College,0.0,Single,Nova,2020-03-21,2021-12-31,6583.21,Standard,Zero Income,650,Active
132935,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,College,0.0,Single,Nova,2016-03-08,2021-12-31,6595.1,Standard,Zero Income,2124,Active
175832,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,Bachelor,36060.0,Married,Nova,2017-07-15,2019-05-30,6599.08,Standard,Non-Zero Income,684,Inactive
501602,Ontario,Sudbury,46.522099,-80.953033,M5V 1G5,College,0.0,Single,Nova,2018-11-08,2021-12-31,6600.48,Standard,Zero Income,1149,Active
438869,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,Bachelor,23616.0,Married,Nova,2015-12-20,2021-12-31,6610.05,Standard,Non-Zero Income,2203,Active
493350,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,Bachelor,23616.0,Married,Nova,2020-04-13,2021-12-31,6610.05,Standard,Non-Zero Income,627,Active
800878,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,Bachelor,28792.0,Single,Nova,2020-01-16,2021-12-31,6612.62,Standard,Non-Zero Income,715,Active
749112,Alberta,Banff,51.178398,-115.5708,T4V 1D4,College,0.0,Single,Nova,2021-06-20,2021-12-31,6613.97,Standard,Zero Income,194,Active
966372,Newfoundland,St. John's,47.561508,-52.712578,A1C 6H9,College,0.0,Single,Nova,2016-12-17,2021-12-31,6617.14,Standard,Zero Income,1840,Active
270969,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,High School or Below,20068.0,Married,Nova,2021-06-24,2021-12-31,6618.02,Standard,Non-Zero Income,190,Active
885723,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,Bachelor,25075.0,Single,Nova,2016-12-01,2021-12-31,6620.44,Standard,Non-Zero Income,1856,Active
372237,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,College,0.0,Married,Nova,2016-08-23,2021-12-31,6624.61,Standard,Zero Income,1956,Active
116207,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,Bachelor,41460.0,Married,Nova,2020-01-08,2020-09-08,6625.29,Standard,Non-Zero Income,244,Inactive
152014,Nova Scotia,Halifax,44.648766,-63.575237,B3C 2M8,Bachelor,41460.0,Married,Nova,2019-04-13,2021-12-31,6625.29,Standard,Non-Zero Income,993,Active
236794,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,College,0.0,Married,Nova,2021-12-11,2021-12-31,6625.47,Standard,Zero Income,20,Active
851370,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,College,0.0,Married,Nova,2021-06-08,2021-12-31,6625.47,Standard,Zero Income,206,Active
452994,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,Bachelor,82377.0,Married,Nova,2021-03-08,2021-12-31,6627.15,2021 Promotion,Non-Zero Income,298,Active
769602,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,Bachelor,90751.0,Married,Nova,2018-11-02,2019-07-02,6627.17,Standard,Non-Zero Income,242,Inactive
874184,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,College,0.0,Divorced,Nova,2017-02-15,2021-12-31,6630.84,Standard,Zero Income,1780,Active
562361,Saskatchewan,Regina,50.44521,-104.6189,S1J 3C5,Bachelor,63483.0,Married,Nova,2021-02-15,2021-12-31,6633.14,2021 Promotion,Non-Zero Income,319,Active
497281,Ontario,London,42.984924,-81.245277,M5B 3E4,College,0.0,Married,Nova,2021-04-09,2021-12-31,6637.23,2021 Promotion,Zero Income,266,Active
269297,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,Bachelor,21586.0,Married,Nova,2017-04-19,2021-12-31,6638.12,Standard,Non-Zero Income,1717,Active
414757,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,Bachelor,21144.0,Married,Nova,2017-07-27,2021-12-31,6645.93,Standard,Non-Zero Income,1618,Active
300945,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,Bachelor,95815.0,Married,Nova,2021-07-22,2021-12-31,6646.75,Standard,Non-Zero Income,162,Active
115749,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,Bachelor,99494.0,Married,Nova,2021-06-19,2021-12-31,6650.82,Standard,Non-Zero Income,195,Active
325382,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,College,0.0,Single,Nova,2017-05-18,2021-12-31,6656.71,Standard,Zero Income,1688,Active
901690,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,Bachelor,55663.0,Married,Nova,2016-07-05,2021-12-31,6661.18,Standard,Non-Zero Income,2005,Active
207220,Newfoundland,St. John's,47.561508,-52.712578,A1C 6H9,College,0.0,Married,Nova,2019-10-16,2021-12-31,6661.74,Standard,Zero Income,807,Active
490932,Ontario,Ottawa,45.421532,-75.697189,K1G 4Z0,College,0.0,Married,Nova,2018-09-05,2021-12-31,6669.18,Standard,Zero Income,1213,Active
159351,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,Bachelor,56531.0,Married,Nova,2016-08-21,2021-12-31,6670.85,Standard,Non-Zero Income,1958,Active
714757,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,College,0.0,Single,Nova,2019-06-22,2021-12-31,6671.77,Standard,Zero Income,923,Active
643476,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,Bachelor,85019.0,Married,Nova,2021-02-08,2021-12-31,6673.74,2021 Promotion,Non-Zero Income,326,Active
755406,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,Bachelor,92653.0,Married,Nova,2017-11-29,2021-12-31,6674.46,Standard,Non-Zero Income,1493,Active
245440,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,College,0.0,Single,Nova,2016-07-20,2020-04-20,6679.14,Standard,Zero Income,1370,Inactive
853266,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,Bachelor,24432.0,Married,Nova,2021-06-26,2021-12-31,6680.15,Standard,Non-Zero Income,188,Active
563428,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,Bachelor,23772.0,Married,Nova,2017-10-12,2018-01-27,6687.59,Standard,Non-Zero Income,107,Inactive
125919,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,Bachelor,56980.0,Married,Nova,2019-11-15,2021-12-31,6689.02,Standard,Non-Zero Income,777,Active
360256,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,Bachelor,56980.0,Married,Nova,2020-07-31,2021-12-31,6689.02,Standard,Non-Zero Income,518,Active
468192,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,Bachelor,56980.0,Married,Nova,2019-05-19,2021-12-31,6689.02,Standard,Non-Zero Income,957,Active
711775,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,Bachelor,56980.0,Married,Nova,2018-04-05,2018-06-23,6689.02,Standard,Non-Zero Income,79,Inactive
480502,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,Bachelor,57240.0,Married,Nova,2020-10-16,2021-11-09,6696.9,Standard,Non-Zero Income,389,Inactive
700430,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,College,0.0,Single,Nova,2015-10-28,2021-12-31,6699.22,Standard,Zero Income,2256,Active
828988,Alberta,Banff,51.178398,-115.5708,T4V 1D4,Bachelor,56398.0,Married,Nova,2018-11-22,2021-12-31,6701.57,Standard,Non-Zero Income,1135,Active
783928,Ontario,Toronto,43.653225,-79.383186,M2P 4F6,High School or Below,18400.0,Married,Nova,2019-01-06,2021-12-31,6701.77,Standard,Non-Zero Income,1090,Active
288491,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,Bachelor,44891.0,Married,Nova,2017-06-09,2021-12-31,6712.29,Standard,Non-Zero Income,1666,Active
985211,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,College,0.0,Married,Nova,2017-04-15,2021-12-31,6714.07,Standard,Zero Income,1721,Active
628924,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,College,0.0,Single,Nova,2019-02-28,2021-12-31,6715.34,Standard,Zero Income,1037,Active
157672,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,Master,21835.0,Married,Nova,2020-07-27,2021-12-31,6715.59,Standard,Non-Zero Income,522,Active
120140,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,Bachelor,36510.0,Married,Nova,2018-03-17,2021-12-31,6721.89,Standard,Non-Zero Income,1385,Active
713299,Nova Scotia,Halifax,44.648766,-63.575237,B3C 2M8,College,0.0,Single,Nova,2021-04-13,2021-12-31,6722.7,2021 Promotion,Zero Income,262,Active
888430,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,College,0.0,Single,Nova,2021-05-18,2021-12-31,6731.05,Standard,Zero Income,227,Active
892632,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,College,0.0,Single,Nova,2018-08-11,2021-12-31,6739.32,Standard,Zero Income,1238,Active
331992,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,College,0.0,Married,Nova,2021-11-11,2021-12-31,6739.66,Standard,Zero Income,50,Active
424917,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,College,0.0,Single,Nova,2018-12-01,2021-12-31,6743.12,Standard,Zero Income,1126,Active
570796,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,College,0.0,Single,Nova,2017-12-09,2021-12-31,6743.13,Standard,Zero Income,1483,Active
402706,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,College,0.0,Married,Nova,2017-07-03,2021-12-31,6744.19,Standard,Zero Income,1642,Active
557458,New Brunswick,Moncton,46.087818,-64.778229,E1A 2A7,College,0.0,Married,Nova,2019-04-12,2021-12-31,6744.19,Standard,Zero Income,994,Active
410218,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,Bachelor,53058.0,Married,Nova,2017-12-22,2021-12-31,6745.89,Standard,Non-Zero Income,1470,Active
567261,Manitoba,Winnipeg,49.895138,-97.138374,R3R 3T4,Bachelor,70328.0,Married,Nova,2015-10-01,2021-12-31,6746.43,Standard,Non-Zero Income,2283,Active
241455,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,Doctor,26721.0,Divorced,Nova,2021-07-22,2021-12-31,6747.52,Standard,Non-Zero Income,162,Active
580472,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,Doctor,26721.0,Divorced,Nova,2015-11-19,2021-12-31,6747.52,Standard,Non-Zero Income,2234,Active
522111,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,Bachelor,68423.0,Single,Nova,2017-11-23,2021-12-31,6748.23,Standard,Non-Zero Income,1499,Active
569720,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,College,0.0,Married,Nova,2015-11-04,2021-12-31,6751.44,Standard,Zero Income,2249,Active
932100,Alberta,Edmonton,53.544388,-113.49093,T3G 6Y6,Bachelor,33288.0,Married,Nova,2016-12-21,2018-05-22,6756.65,Standard,Non-Zero Income,517,Inactive
277188,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,Bachelor,70829.0,Divorced,Nova,2018-03-25,2021-12-31,6761.11,Standard,Non-Zero Income,1377,Active
356812,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,College,0.0,Single,Nova,2016-05-20,2021-12-31,6763.18,2021 Promotion,Zero Income,2051,Active
888115,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,Bachelor,39650.0,Married,Nova,2019-12-02,2021-12-31,6767.81,Standard,Non-Zero Income,760,Active
873468,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,College,0.0,Single,Nova,2017-03-30,2021-12-31,6769.32,Standard,Zero Income,1737,Active
117358,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,Bachelor,74422.0,Divorced,Nova,2021-11-27,2021-12-31,6770.31,Standard,Non-Zero Income,34,Active
205195,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,Bachelor,74422.0,Divorced,Nova,2016-04-23,2019-01-17,6770.31,Standard,Non-Zero Income,999,Inactive
118379,New Brunswick,Moncton,46.087818,-64.778229,E1A 2A7,Bachelor,27354.0,Married,Nova,2017-03-07,2021-12-31,6775.92,Standard,Non-Zero Income,1760,Active
229210,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,Bachelor,27354.0,Married,Nova,2017-02-24,2021-12-31,6775.92,Standard,Non-Zero Income,1771,Active
963642,New Brunswick,Moncton,46.087818,-64.778229,E1A 2A7,College,0.0,Single,Nova,2019-08-20,2021-12-31,6778.84,Standard,Zero Income,864,Active
681822,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,Bachelor,26116.0,Married,Nova,2017-02-17,2021-12-31,6782.56,Standard,Non-Zero Income,1778,Active
193953,Alberta,Edmonton,53.544388,-113.49093,T9G 1W3,College,0.0,Single,Nova,2018-06-20,2021-12-31,6784.89,Standard,Zero Income,1290,Active
206284,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,College,0.0,Single,Nova,2021-03-29,2021-12-31,6784.89,2021 Promotion,Zero Income,277,Active
299501,Ontario,Sudbury,46.522099,-80.953033,M5V 1G5,College,0.0,Single,Nova,2018-06-09,2021-12-31,6785.54,Standard,Zero Income,1301,Active
627778,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,College,0.0,Single,Nova,2020-04-15,2021-12-31,6788.08,Standard,Zero Income,625,Active
590727,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,College,0.0,Single,Nova,2020-05-25,2021-01-25,6791.22,Standard,Zero Income,245,Inactive
669501,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,College,0.0,Single,Nova,2017-12-06,2021-12-31,6791.22,Standard,Zero Income,1486,Active
939766,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,Bachelor,22250.0,Married,Nova,2020-02-01,2021-12-31,6793.77,Standard,Non-Zero Income,699,Active
